Provider,TotalReimbursement,AvgReimbursement,StdReimbursement,MaxReimbursement,MinReimbursement,TotalDeductible,AvgDeductible,TotalClaims,UniquePatients,AvgAge,StdAge,MinAge,MaxAge,MaleRatio,DeceasedRatio,AvgClaimDuration,StdClaimDuration,MaxClaimDuration,AvgAdmissionDuration,MaxAdmissionDuration,ChronicCond_Alzheimer_Prevalence,ChronicCond_Heartfailure_Prevalence,ChronicCond_KidneyDisease_Prevalence,ChronicCond_Cancer_Prevalence,ChronicCond_ObstrPulmonary_Prevalence,ChronicCond_Depression_Prevalence,ChronicCond_Diabetes_Prevalence,ChronicCond_IschemicHeart_Prevalence,ChronicCond_Osteoporasis_Prevalence,ChronicCond_rheumatoidarthritis_Prevalence,ChronicCond_stroke_Prevalence,RenalDiseaseIndicator_Prevalence,InpatientRatio,ClaimsPerPatient,ReimbursementPerPatient,ReimbursementPerClaim,OutpatientRatio,PotentialFraud,PotentialFraud_Binary
PRV51347,596900,288.7760038703435,707.2670097517289,13800,0,5090,2.4625060474117078,2067,947,80.3638122883406,13.426116585334904,34,107,0.4678277697145622,0.012094823415578132,2.252056119980648,4.32196929281097,21,0.0,0.0,0.4107402031930334,0.548137397194001,0.393807450411224,0.1528785679729076,0.29027576197387517,0.4141267537493953,0.6927914852443154,0.737300435413643,0.3028543783260764,0.3164005805515239,0.09869375907111756,0.20125786163522014,0.0,2.1826821541710664,630.3062302006335,288.7760038703435,1.0,Yes,1
PRV51348,152330,2769.6363636363635,5200.749932973115,28000,0,20442,371.6727272727273,55,54,82.0,10.336916941325002,53,107,0.45454545454545453,0.0,5.218181818181818,6.776022292944299,21,5.526315789473684,18.0,0.4727272727272727,0.6909090909090909,0.6363636363636364,0.10909090909090909,0.41818181818181815,0.509090909090909,0.7454545454545455,0.7454545454545455,0.41818181818181815,0.34545454545454546,0.12727272727272726,0.2545454545454545,0.34545454545454546,1.0185185185185186,2820.925925925926,2769.6363636363635,0.6545454545454545,No,0
PRV51349,40480,1349.3333333333333,3163.244660409498,14000,0,5410,180.33333333333334,30,28,83.33333333333333,10.433147881279343,56,101,0.43333333333333335,0.0,4.1,8.100021285625502,36,13.2,36.0,0.3333333333333333,0.6333333333333333,0.3,0.16666666666666666,0.4,0.6,0.6333333333333333,0.8333333333333334,0.23333333333333334,0.4,0.06666666666666667,0.13333333333333333,0.16666666666666666,1.0714285714285714,1445.7142857142858,1349.3333333333333,0.8333333333333334,No,0
PRV51350,213380,892.8033472803347,2176.0792953889986,13000,0,23218,97.14644351464435,239,232,82.35146443514644,12.099113966352604,35,107,0.41422594142259417,0.0041841004184100415,2.493723849372385,4.483274513165038,21,5.476190476190476,12.0,0.4435146443514644,0.6192468619246861,0.42677824267782427,0.17573221757322174,0.33472803347280333,0.47280334728033474,0.7112970711297071,0.7949790794979079,0.3054393305439331,0.28451882845188287,0.1087866108786611,0.2217573221757322,0.08786610878661087,1.0301724137931034,919.7413793103449,892.8033472803347,0.9121338912133892,No,0
PRV51351,10840,338.75,689.1123322446152,3300,0,0,0.0,32,32,83.03125,14.115844163620284,49,106,0.5625,0.0,4.03125,6.779877128014028,21,0.0,0.0,0.46875,0.65625,0.5,0.09375,0.375,0.3125,0.78125,0.71875,0.375,0.21875,0.21875,0.28125,0.0,1.0,338.75,338.75,1.0,No,0
PRV51352,5900,1475.0,1004.5728777279758,2600,400,0,0.0,4,4,92.0,8.52447456836295,85,104,0.5,0.0,7.25,9.464847243000456,21,0.0,0.0,0.25,0.75,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.25,0.0,1.0,1475.0,1475.0,1.0,No,0
PRV51353,51210,2845.0,5090.896430943006,14000,10,5390,299.44444444444446,18,17,77.5,10.291344164193633,47,97,0.6111111111111112,0.0,4.333333333333333,5.891169862849074,21,6.4,14.0,0.3888888888888889,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.2777777777777778,1.0588235294117647,3012.3529411764707,2845.0,0.7222222222222222,No,0
PRV51354,10440,2610.0,4927.24398962882,10000,40,1068,267.0,4,4,80.75,5.737304826019502,76,89,0.0,0.0,10.25,10.750968948580091,21,18.0,18.0,0.75,0.5,0.25,0.25,0.0,0.25,0.5,0.5,0.25,0.25,0.5,0.0,0.25,1.0,2610.0,2610.0,0.75,No,0
PRV51355,145060,1960.2702702702702,4897.097539309891,25000,0,16250,219.59459459459458,74,69,81.21621621621621,11.749987199375449,34,107,0.5135135135135135,0.0,3.175675675675676,4.96662314129222,21,5.266666666666667,13.0,0.43243243243243246,0.527027027027027,0.4594594594594595,0.12162162162162163,0.32432432432432434,0.3918918918918919,0.6621621621621622,0.8108108108108109,0.25675675675675674,0.3108108108108108,0.05405405405405406,0.16216216216216217,0.20270270270270271,1.0724637681159421,2102.31884057971,1960.2702702702702,0.7972972972972973,No,0
PRV51356,187800,1976.842105263158,5184.717367121538,39000,0,18326,192.90526315789472,95,91,80.72631578947369,13.988933396038115,33,106,0.47368421052631576,0.010526315789473684,2.3157894736842106,3.60927634019453,21,5.176470588235294,17.0,0.35789473684210527,0.5578947368421052,0.3473684210526316,0.12631578947368421,0.2736842105263158,0.4421052631578947,0.7052631578947368,0.7473684210526316,0.3368421052631579,0.3368421052631579,0.11578947368421053,0.17894736842105263,0.17894736842105263,1.043956043956044,2063.736263736264,1976.842105263158,0.8210526315789474,No,0
PRV51357,205130,1274.0993788819876,4207.733129615295,33000,0,14004,86.98136645962732,161,149,79.7888198757764,13.649821398963521,41,107,0.39751552795031053,0.006211180124223602,2.7639751552795033,5.034276919218772,36,8.692307692307692,36.0,0.4409937888198758,0.5527950310559007,0.37267080745341613,0.10559006211180125,0.2919254658385093,0.4720496894409938,0.639751552795031,0.7204968944099379,0.3416149068322981,0.32298136645962733,0.062111801242236024,0.12422360248447205,0.08074534161490683,1.080536912751678,1376.711409395973,1274.0993788819876,0.9192546583850931,Yes,1
PRV51358,61210,3600.5882352941176,5149.498119462997,16000,10,7536,443.29411764705884,17,17,86.11764705882354,11.952417919301812,64,107,0.47058823529411764,0.0,2.176470588235294,1.8109146210426048,6,3.857142857142857,6.0,0.47058823529411764,0.5882352941176471,0.5294117647058824,0.23529411764705882,0.11764705882352941,0.47058823529411764,0.7058823529411765,0.7647058823529411,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.4117647058823529,1.0,3600.5882352941176,3600.5882352941176,0.5882352941176471,No,0
PRV51360,94230,3249.310344827586,6831.27677411273,32000,0,9762,336.62068965517244,29,29,77.75862068965517,13.57164894817184,46,107,0.4482758620689655,0.034482758620689655,3.896551724137931,4.857577494317563,16,5.333333333333333,10.0,0.27586206896551724,0.4827586206896552,0.3103448275862069,0.1724137931034483,0.13793103448275862,0.41379310344827586,0.5517241379310345,0.6551724137931034,0.27586206896551724,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.3103448275862069,1.0,3249.310344827586,3249.310344827586,0.6896551724137931,No,0
PRV51361,7870,245.9375,580.1382447869785,2800,0,130,4.0625,32,32,87.0625,9.3461653340615,72,105,0.53125,0.0,1.6875,3.5326815182913696,21,0.0,0.0,0.40625,0.625,0.40625,0.15625,0.28125,0.375,0.65625,0.59375,0.25,0.28125,0.15625,0.1875,0.0,1.0,245.9375,245.9375,1.0,No,0
PRV51362,151320,3439.090909090909,12007.212525923995,57000,10,6408,145.63636363636363,44,44,84.25,10.920697226229501,56,105,0.38636363636363635,0.022727272727272728,3.1136363636363638,5.5077784703677874,21,5.833333333333333,16.0,0.5,0.5681818181818182,0.45454545454545453,0.06818181818181818,0.38636363636363635,0.4772727272727273,0.7954545454545454,0.7045454545454546,0.38636363636363635,0.3409090909090909,0.11363636363636363,0.1590909090909091,0.13636363636363635,1.0,3439.090909090909,3439.090909090909,0.8636363636363636,No,0
PRV51363,150,50.0,43.58898943540674,100,20,0,0.0,3,3,85.33333333333333,7.023769168568493,78,92,1.0,0.0,1.3333333333333333,0.5773502691896258,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,50.0,50.0,1.0,No,0
PRV51364,55830,2427.391304347826,4619.559421526241,18000,10,6508,282.95652173913044,23,23,79.0,14.557097612817293,45,105,0.30434782608695654,0.0,2.608695652173913,3.5128223622347603,17,4.166666666666667,6.0,0.7391304347826086,0.782608695652174,0.5217391304347826,0.2608695652173913,0.34782608695652173,0.5217391304347826,0.6956521739130435,0.8260869565217391,0.2608695652173913,0.34782608695652173,0.13043478260869565,0.21739130434782608,0.2608695652173913,1.0,2427.391304347826,2427.391304347826,0.7391304347826086,No,0
PRV51366,18340,321.7543859649123,700.405807899498,4100,0,180,3.1578947368421053,57,53,76.21052631578948,15.695468911787957,34,101,0.43859649122807015,0.0,1.8596491228070176,3.8703940205987712,21,0.0,0.0,0.45614035087719296,0.7017543859649122,0.543859649122807,0.14035087719298245,0.2807017543859649,0.42105263157894735,0.7543859649122807,0.6491228070175439,0.3333333333333333,0.3684210526315789,0.12280701754385964,0.21052631578947367,0.0,1.0754716981132075,346.0377358490566,321.7543859649123,1.0,No,0
PRV51368,570,142.5,131.24404748406687,300,20,60,15.0,4,4,77.25,6.601767440112788,70,86,0.5,0.0,4.25,6.5,14,0.0,0.0,0.25,1.0,0.25,0.0,0.25,0.25,0.5,0.75,0.25,0.5,0.25,0.25,0.0,1.0,142.5,142.5,1.0,No,0
PRV51369,601910,288.96303408545367,580.5559626928856,6060,0,6280,3.014882381180989,2083,963,80.95871339414306,13.130440857574577,33,107,0.4066250600096015,0.007681228996639462,2.588574171867499,4.965317177293805,21,0.0,0.0,0.3840614498319731,0.5900144023043687,0.443110897743639,0.13346135381661065,0.3115698511761882,0.4320691310609698,0.7273163706192991,0.7647623619779165,0.3307729236677868,0.28900624099855976,0.12049927988478157,0.21507441190590496,0.0,2.1630321910695742,625.036344755971,288.96303408545367,1.0,Yes,1
PRV51371,93130,2024.5652173913043,3830.86512220687,13000,0,11798,256.4782608695652,46,45,81.8913043478261,15.021803798877837,34,107,0.45652173913043476,0.021739130434782608,3.0217391304347827,4.424623677330122,19,5.818181818181818,18.0,0.391304347826087,0.5434782608695652,0.391304347826087,0.21739130434782608,0.43478260869565216,0.41304347826086957,0.6521739130434783,0.717391304347826,0.2826086956521739,0.30434782608695654,0.13043478260869565,0.13043478260869565,0.2391304347826087,1.0222222222222221,2069.5555555555557,2024.5652173913043,0.7608695652173914,No,0
PRV51376,19420,380.7843137254902,937.2530995142239,6000,0,90,1.7647058823529411,51,48,81.66666666666667,11.521573966549301,49,107,0.39215686274509803,0.0,2.8823529411764706,5.240790241265258,21,0.0,0.0,0.29411764705882354,0.6078431372549019,0.37254901960784315,0.21568627450980393,0.2549019607843137,0.4117647058823529,0.6470588235294118,0.7450980392156863,0.3333333333333333,0.3333333333333333,0.09803921568627451,0.19607843137254902,0.0,1.0625,404.5833333333333,380.7843137254902,1.0,No,0
PRV51377,123950,1304.7368421052631,7097.698134817365,57000,0,3634,38.252631578947366,95,94,80.03157894736842,12.070231212489524,45,101,0.4105263157894737,0.010526315789473684,2.5789473684210527,4.867562952129652,21,7.666666666666667,16.0,0.4105263157894737,0.5578947368421052,0.3894736842105263,0.12631578947368421,0.3157894736842105,0.3894736842105263,0.6105263157894737,0.7052631578947368,0.3157894736842105,0.3157894736842105,0.07368421052631578,0.22105263157894736,0.031578947368421054,1.0106382978723405,1318.6170212765958,1304.7368421052631,0.968421052631579,No,0
PRV51378,1215370,7548.88198757764,9474.880935517664,57000,0,115384,716.6708074534162,161,133,80.19875776397515,12.216187967087155,34,107,0.4658385093167702,0.006211180124223602,5.484472049689441,5.782630878395783,32,7.0092592592592595,32.0,0.40993788819875776,0.6832298136645962,0.5279503105590062,0.16149068322981366,0.37267080745341613,0.5590062111801242,0.8136645962732919,0.8571428571428571,0.36024844720496896,0.391304347826087,0.16770186335403728,0.2546583850931677,0.6708074534161491,1.2105263157894737,9138.12030075188,7548.88198757764,0.3291925465838509,Yes,1
PRV51379,19340,879.0909090909091,2238.517598537264,10000,0,2156,98.0,22,22,78.63636363636364,13.685395255163195,41,107,0.45454545454545453,0.0,1.2272727272727273,0.7516216235148273,4,3.5,4.0,0.22727272727272727,0.6363636363636364,0.4090909090909091,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.3181818181818182,0.36363636363636365,0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,879.0909090909091,879.0909090909091,0.9090909090909091,No,0
PRV51380,51560,6445.0,8871.042779741287,25000,20,4272,534.0,8,8,82.0,7.874007874011811,72,94,0.25,0.0,3.25,2.49284690951645,8,5.25,8.0,0.625,0.625,0.375,0.0,0.25,0.375,0.625,0.625,0.375,0.5,0.0,0.125,0.5,1.0,6445.0,6445.0,0.5,No,0
PRV51382,6840,427.5,1303.9043932231637,5300,10,90,5.625,16,16,79.5,13.053735097664577,39,95,0.4375,0.0,3.6875,6.799203384711084,21,0.0,0.0,0.4375,0.625,0.4375,0.125,0.4375,0.3125,0.625,0.9375,0.375,0.375,0.0,0.0625,0.0,1.0,427.5,427.5,1.0,No,0
PRV51383,108490,1408.9610389610389,4316.729568726155,32000,0,9712,126.12987012987013,77,77,79.81818181818181,12.398776757074478,42,104,0.44155844155844154,0.0,2.7142857142857144,4.6307244597963715,21,4.0,9.0,0.44155844155844154,0.6233766233766234,0.4675324675324675,0.22077922077922077,0.33766233766233766,0.4675324675324675,0.8181818181818182,0.8051948051948052,0.44155844155844154,0.42857142857142855,0.14285714285714285,0.2077922077922078,0.11688311688311688,1.0,1408.9610389610389,1408.9610389610389,0.8831168831168831,No,0
PRV51386,99320,260.0,536.9179079663977,3300,0,1330,3.481675392670157,382,274,81.19109947643979,12.104211728573288,33,107,0.4895287958115183,0.010471204188481676,2.450261780104712,4.796804211133986,21,0.0,0.0,0.4031413612565445,0.5732984293193717,0.3743455497382199,0.12303664921465969,0.28534031413612565,0.3900523560209424,0.7120418848167539,0.7225130890052356,0.28272251308900526,0.3507853403141361,0.09947643979057591,0.2094240837696335,0.0,1.3941605839416058,362.48175182481754,260.0,1.0,No,0
PRV51387,114420,1939.322033898305,3855.154571974577,21000,0,13904,235.66101694915255,59,51,80.05084745762711,12.81489398669075,38,103,0.4067796610169492,0.01694915254237288,2.288135593220339,3.347932184547944,21,4.3076923076923075,10.0,0.4406779661016949,0.7796610169491526,0.4745762711864407,0.22033898305084745,0.3220338983050847,0.6101694915254238,0.7627118644067796,0.8305084745762712,0.4406779661016949,0.4067796610169492,0.11864406779661017,0.23728813559322035,0.22033898305084745,1.1568627450980393,2243.529411764706,1939.322033898305,0.7796610169491526,No,0
PRV51388,191010,2221.046511627907,7084.1664425708195,57000,0,15222,177.0,86,81,76.87209302325581,14.366461361041683,36,104,0.3953488372093023,0.011627906976744186,3.4186046511627906,5.369774047780168,21,7.142857142857143,17.0,0.46511627906976744,0.5930232558139535,0.4418604651162791,0.16279069767441862,0.36046511627906974,0.4069767441860465,0.7209302325581395,0.8023255813953488,0.3023255813953488,0.38372093023255816,0.05813953488372093,0.18604651162790697,0.16279069767441862,1.0617283950617284,2358.1481481481483,2221.046511627907,0.8372093023255813,No,0
PRV51389,153470,1942.6582278481012,3824.8531759522075,19000,0,19284,244.1012658227848,79,77,79.77215189873418,14.667205147826417,34,107,0.379746835443038,0.0,3.3037974683544302,5.78094666717411,36,6.055555555555555,36.0,0.25316455696202533,0.6075949367088608,0.2911392405063291,0.11392405063291139,0.3291139240506329,0.379746835443038,0.7088607594936709,0.759493670886076,0.3037974683544304,0.31645569620253167,0.06329113924050633,0.12658227848101267,0.22784810126582278,1.025974025974026,1993.1168831168832,1942.6582278481012,0.7721518987341772,No,0
PRV51390,1607260,5844.581818181819,8600.30249572167,57000,0,175322,637.5345454545454,275,253,80.51272727272728,13.154154162541873,33,107,0.45454545454545453,0.014545454545454545,5.330909090909091,5.97283609923692,36,6.9939024390243905,36.0,0.4727272727272727,0.6872727272727273,0.5309090909090909,0.14181818181818182,0.4,0.48727272727272725,0.7672727272727272,0.8436363636363636,0.31636363636363635,0.32727272727272727,0.09818181818181818,0.1781818181818182,0.5963636363636363,1.0869565217391304,6352.806324110672,5844.581818181819,0.4036363636363637,Yes,1
PRV51391,144400,815.819209039548,2422.2945384005807,17300,0,14154,79.96610169491525,177,166,80.28248587570621,13.339508072020221,33,106,0.3389830508474576,0.005649717514124294,2.4519774011299433,4.335268818280952,21,6.769230769230769,14.0,0.4124293785310734,0.5988700564971752,0.3954802259887006,0.12429378531073447,0.2542372881355932,0.4406779661016949,0.6779661016949152,0.7344632768361582,0.4124293785310734,0.3050847457627119,0.07909604519774012,0.22033898305084745,0.07344632768361582,1.0662650602409638,869.8795180722891,815.819209039548,0.9265536723163842,No,0
PRV51392,1660,97.6470588235294,128.5267195841348,500,0,50,2.9411764705882355,17,15,84.3529411764706,12.73254283553853,56,105,0.47058823529411764,0.0,2.7058823529411766,5.096134636692217,21,0.0,0.0,0.35294117647058826,0.35294117647058826,0.7058823529411765,0.11764705882352941,0.4117647058823529,0.7058823529411765,0.8235294117647058,0.7647058823529411,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.4117647058823529,0.0,1.1333333333333333,110.66666666666667,97.6470588235294,1.0,No,0
PRV51393,906370,996.010989010989,4624.549645946277,94000,0,74634,82.01538461538462,910,329,82.25164835164836,10.936931536192526,33,106,0.4208791208791209,0.005494505494505495,2.589010989010989,4.650406621904589,36,7.044117647058823,36.0,0.3945054945054945,0.5428571428571428,0.3813186813186813,0.0956043956043956,0.2945054945054945,0.3824175824175824,0.6879120879120879,0.676923076923077,0.3153846153846154,0.2835164835164835,0.06703296703296703,0.14725274725274726,0.07472527472527472,2.765957446808511,2754.9240121580547,996.010989010989,0.9252747252747253,Yes,1
PRV51394,460,115.0,190.17535767461214,400,10,0,0.0,4,4,79.75,6.994045086119095,73,89,0.5,0.0,1.0,0.0,1,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,1.0,115.0,115.0,1.0,No,0
PRV51395,10400,520.0,877.8442494633028,3300,0,0,0.0,20,20,78.8,12.055136489873258,56,96,0.55,0.0,3.5,6.386663736585052,21,0.0,0.0,0.35,0.55,0.45,0.15,0.4,0.5,0.75,0.75,0.25,0.2,0.15,0.1,0.0,1.0,520.0,520.0,1.0,No,0
PRV51396,17520,398.1818181818182,1016.5748985258767,6000,0,3204,72.81818181818181,44,43,80.38636363636364,13.152444125307836,46,106,0.36363636363636365,0.045454545454545456,2.75,4.9749371855331,21,5.0,8.0,0.25,0.5681818181818182,0.20454545454545456,0.09090909090909091,0.25,0.38636363636363635,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.22727272727272727,0.11363636363636363,0.13636363636363635,0.06818181818181818,1.0232558139534884,407.4418604651163,398.1818181818182,0.9318181818181819,No,0
PRV51397,17870,446.75,854.4285464716409,3300,0,0,0.0,40,40,82.825,11.387999756829052,52,105,0.5,0.0,1.75,3.4324992763366002,21,0.0,0.0,0.375,0.475,0.45,0.125,0.325,0.35,0.725,0.775,0.35,0.25,0.075,0.175,0.0,1.0,446.75,446.75,1.0,No,0
PRV51398,31040,360.93023255813955,763.0922046006617,4000,0,1238,14.395348837209303,86,59,82.46511627906976,10.694360992838405,50,107,0.3023255813953488,0.0,2.395348837209302,4.422613200805584,21,5.0,5.0,0.3953488372093023,0.6744186046511628,0.4069767441860465,0.13953488372093023,0.26744186046511625,0.37209302325581395,0.8023255813953488,0.7558139534883721,0.3953488372093023,0.3023255813953488,0.13953488372093023,0.1511627906976744,0.011627906976744186,1.4576271186440677,526.1016949152543,360.93023255813955,0.9883720930232558,No,0
